id,prediction
0,0.54684666644417
1,0.5801066225345235
2,0.43190183966842
3,0.3460220580361923
4,0.4614275167631994
5,0.7115922801907189
6,0.6557132628182469
7,0.5486281736281736
8,0.3781889901742446
9,0.5801066225345235
10,0.6851769972168524
11,0.373829066810714
12,0.9073001872474622
13,0.4477366255144033
14,0.6778510942779057
15,0.8005413513490898
16,0.4053414206481458
17,0.8282563164452927
18,0.7047951454487849
19,0.4304681353265145
20,0.7505594508286009
21,0.5232029076143605
22,0.5713840599638391
23,0.5243504553761554
24,0.41472212309239026
25,0.6965899902556341
26,0.9073001872474622
27,0.8579981364051381
28,0.5626952697703345
29,0.42022647981430217
30,0.5640104830102937
31,0.6567295231298012
32,0.4637925969447709
33,0.45963937436676794
34,0.5538848248451114
35,0.4536991722316067
36,0.5143781075022831
37,0.5168304028102141
38,0.5779021602348993
39,0.51124792296877
40,0.6712095713207649
41,0.46208800596564004
42,0.5047126464497081
43,0.47844941215349474
44,0.39055823114601584
45,0.5538848248451114
46,0.7043851949029103
47,0.5095501417709376
48,0.9073001872474622
49,0.6213782426385654
50,0.40333374232211516
51,0.4829220729070126
52,0.5538848248451114
53,0.4304681353265145
54,0.5130674139438747
55,0.5796313536215378
56,0.6452983565594634
57,0.8457614238725131
58,0.6094405017329592
59,0.51124792296877
60,0.8063077023628057
61,0.8971341551400713
62,0.4038922273280704
63,0.48810276895104954
64,0.3035618911006132
65,0.5333130975868872
66,0.6419325952458483
67,0.47682344031546237
68,0.26582278481012656
69,0.26582278481012656
70,0.37802592436525556
71,0.766982891982892
72,0.5821119109324885
73,0.5492837197507008
74,0.4467120181405896
75,0.6015993312029753
76,0.403385983884971
77,0.5422863760312691
78,0.51124792296877
79,0.6841413564637319
80,0.5882086873989708
81,0.6677114273851377
82,0.5847791970007411
83,0.7885983552404524
84,0.8372998949019848
85,0.34088145194809194
86,0.5945101719243778
87,0.4637925969447709
88,0.6677114273851377
89,0.45368936841184215
90,0.4805575653084158
91,0.2372255606614037
92,0.6153543678630973
93,0.7333805121854129
94,0.6333795754396613
95,0.5576467548128687
96,0.24187761564386503
97,0.5544218917712893
98,0.6190736966845918
99,0.8161252224828252
100,0.5675262013420314
101,0.5130674139438747
102,0.7731555139304447
103,0.37558696186447327
104,0.7541937098388711
105,0.7011745547334812
106,0.5801066225345235
107,0.7671928131985274
108,0.2599404859532791
109,0.430880639926008
110,0.769679517658743
111,0.8380693037275686
112,0.33644878678993906
113,0.26582278481012656
114,0.4804737176480108
115,0.8282563164452927
116,0.7671928131985274
117,0.47590932899995464
118,0.5543984750717237
119,0.43352332881022326
120,0.48646221778832466
121,0.7120750849259324
122,0.4637925969447709
123,0.4821461807229935
124,0.4477366255144033
125,0.6207813864845548
126,0.7423977305867069
127,0.36330655166807846
128,0.8412645153131973
129,0.47496676241845603
130,0.8233091305288022
131,0.5998789835716429
132,0.8590179701699422
133,0.4805575653084158
134,0.6084791427014591
135,0.5054804714492336
136,0.5486281736281736
137,0.6851769972168524
138,0.4750811420048643
139,0.769679517658743
140,0.5705133574111064
141,0.4821461807229935
142,0.45561839193508724
143,0.561104218362283
144,0.5576467548128687
145,0.26582278481012656
146,0.7885970188817748
147,0.7866443718425263
148,0.4804737176480108
149,0.6851769972168524
150,0.51124792296877
151,0.26582278481012656
152,0.5410751066013626
153,0.6882270980681429
154,0.4508580985351016
155,0.6453724672675736
156,0.5543984750717237
157,0.7751310320860166
158,0.6997389098650435
159,0.4836932689322284
160,0.4804737176480108
161,0.47273102797120264
162,0.4805146669490628
163,0.5465809668116721
164,0.5243026375331308
165,0.5874015166514248
166,0.5412977005711426
167,0.3622268527747583
168,0.7626679252893525
169,0.5669181839933767
170,0.7521890653627676
171,0.3891417314085963
172,0.36708334309613627
173,0.6325728636106396
174,0.49311131476359027
175,0.8134852157921135
176,0.7952963095945019
177,0.5583803536615739
178,0.3891417314085963
179,0.4805575653084158
180,0.5415465202664418
181,0.4860496009517464
182,0.5745419287021767
183,0.4789187759909618
184,0.7885983552404524
185,0.5543984750717237
186,0.7072569880653266
187,0.5451753609900215
188,0.854780640239093
189,0.3335678173215622
190,0.5051813268950506
191,0.4053414206481458
192,0.5521593455312317
193,0.9073001872474622
194,0.6832651909522274
195,0.6623118150783278
196,0.8563543257456263
197,0.7266809335469631
198,0.8171084955201287
199,0.36330655166807846
200,0.4750811420048643
201,0.4743864346273985
202,0.48646221778832466
203,0.7671928131985274
204,0.5465809668116721
205,0.826083100927993
206,0.4477366255144033
207,0.36330655166807846
208,0.3891417314085963
209,0.430880639926008
210,0.5577692961895082
211,0.4038922273280704
212,0.3136016815902282
213,0.36330655166807846
214,0.2878275443911121
215,0.5989100800153377
216,0.652356648341796
217,0.43352332881022326
218,0.8282563164452927
219,0.6982937753414619
220,0.7614632664418021
221,0.563903000434799
222,0.5577692961895082
223,0.5516356361926784
224,0.8233091305288022
225,0.5700763412680492
226,0.6832651909522274
227,0.5130674139438747
228,0.40404040404040403
229,0.36330655166807846
230,0.5543984750717237
231,0.7423977305867069
232,0.4946357989836251
233,0.4637925969447709
234,0.46361211854978834
235,0.7263561601057297
236,0.40404040404040403
237,0.46208800596564004
238,0.5211142263104839
239,0.6567295231298012
240,0.6623118150783278
241,0.36708334309613627
242,0.4750811420048643
243,0.6757616427406219
244,0.8296974355617168
245,0.47273102797120264
246,0.26582278481012656
247,0.6851769972168524
248,0.5152571926765475
249,0.33644878678993906
250,0.46090637496490994
251,0.7164129978221658
252,0.6965899902556341
253,0.628746606213206
254,0.5130674139438747
255,0.4804737176480108
256,0.6088280979629943
257,0.6531721413611177
258,0.22484357418279574
259,0.4692326001559314
260,0.4668732943375824
261,0.6371406767080936
262,0.6552578070941615
263,0.35086495827221476
264,0.4120889117018952
265,0.7885970188817748
266,0.7970594487751106
267,0.7826411020690627
268,0.7810551771102805
269,0.7614632664418021
270,0.36330655166807846
271,0.4152752731167355
272,0.5521593455312317
273,0.7458219848844085
274,0.5821119109324885
275,0.4967442495137637
276,0.7643245240510135
277,0.5486281736281736
278,0.5689844418067415
279,0.5543984750717237
280,0.6015993312029753
281,0.7745233014969857
282,0.7047951454487849
283,0.8563543257456263
284,0.46926211434317067
285,0.36447814378902893
286,0.4692326001559314
287,0.4477366255144033
288,0.7057259609081985
289,0.7091402660563981
290,0.4696912019287417
291,0.36770071703993856
292,0.6325728636106396
293,0.6832651909522274
294,0.5130674139438747
295,0.7302677644445518
296,0.40266367453394647
297,0.7473649538866931
298,0.42022647981430217
299,0.6953933065009628
300,0.46759058657856256
301,0.4477366255144033
302,0.7710605450152725
303,0.6642775355233567
304,0.7503258390355165
305,0.3891417314085963
306,0.6312021522093927
307,0.8668792818332152
308,0.48164287520889915
309,0.7770728798742805
310,0.4065040650406504
311,0.6711147681740126
312,0.5626952697703345
313,0.6090565519906688
314,0.48646221778832466
315,0.7976305037266045
316,0.9529118983698341
317,0.36330655166807846
318,0.468046417981673
319,0.658739337581751
320,0.4692326001559314
321,0.751691468796732
322,0.6393996383665992
323,0.5847791970007411
